x,t,u
1.6,3,0.263172534444723
1.7,3,0.256034119035709
1.8,3,0.248674401254896
1.9,3,0.241123889189998
2,3,0.233413130526619
2.1,3,0.225572511268544
2.2,3,0.217632061997597
2.3,3,0.209621273324059
2.4,3,0.201568922041494
2.5,3,0.193502909328809
2.6,3,0.185450112146926
2.7,3,0.177436248774966
2.8,3,0.169485759231891
2.9,3,0.161621701134245
3,3,0.153865661346014
